group_index	first_timestamp	last_timestamp	crosses_calendar_hour
5283	2007-07-24 20:24:00	2007-07-24 21:23:00	true
5284	2007-07-24 21:24:00	2007-07-24 22:23:00	true
5285	2007-07-24 22:24:00	2007-07-24 23:23:00	true
5286	2007-07-24 23:24:00	2007-07-25 00:23:00	true
5287	2007-07-25 00:24:00	2007-07-25 01:23:00	true
5288	2007-07-25 01:24:00	2007-07-25 02:23:00	true
5289	2007-07-25 02:24:00	2007-07-25 03:23:00	true
5290	2007-07-25 03:24:00	2007-07-25 04:23:00	true
5291	2007-07-25 04:24:00	2007-07-25 05:23:00	true
5292	2007-07-25 05:24:00	2007-07-25 06:23:00	true
5293	2007-07-25 06:24:00	2007-07-25 07:23:00	true
5294	2007-07-25 07:24:00	2007-07-25 08:23:00	true
5295	2007-07-25 08:24:00	2007-07-25 09:23:00	true
5296	2007-07-25 09:24:00	2007-07-25 10:23:00	true
5297	2007-07-25 10:24:00	2007-07-25 11:23:00	true
5298	2007-07-25 11:24:00	2007-07-25 12:23:00	true
5299	2007-07-25 12:24:00	2007-07-25 13:23:00	true
5300	2007-07-25 13:24:00	2007-07-25 14:23:00	true
5301	2007-07-25 14:24:00	2007-07-25 15:23:00	true
5302	2007-07-25 15:24:00	2007-07-25 16:23:00	true
5303	2007-07-25 16:24:00	2007-07-25 17:23:00	true
5304	2007-07-25 17:24:00	2007-07-25 18:23:00	true
5305	2007-07-25 18:24:00	2007-07-25 19:23:00	true
5306	2007-07-25 19:24:00	2007-07-25 20:23:00	true
5307	2007-07-25 20:24:00	2007-07-25 21:23:00	true
5308	2007-07-25 21:24:00	2007-07-25 22:23:00	true
5309	2007-07-25 22:24:00	2007-07-25 23:23:00	true
5310	2007-07-25 23:24:00	2007-07-26 00:23:00	true
5311	2007-07-26 00:24:00	2007-07-26 01:23:00	true
5312	2007-07-26 01:24:00	2007-07-26 02:23:00	true
5313	2007-07-26 02:24:00	2007-07-26 03:23:00	true
5314	2007-07-26 03:24:00	2007-07-26 04:23:00	true
5315	2007-07-26 04:24:00	2007-07-26 05:23:00	true
5316	2007-07-26 05:24:00	2007-07-26 06:23:00	true
5317	2007-07-26 06:24:00	2007-07-26 07:23:00	true
5318	2007-07-26 07:24:00	2007-07-26 08:23:00	true
5319	2007-07-26 08:24:00	2007-07-26 09:23:00	true
5320	2007-07-26 09:24:00	2007-07-26 10:23:00	true
5321	2007-07-26 10:24:00	2007-07-26 11:23:00	true
5322	2007-07-26 11:24:00	2007-07-26 12:23:00	true
5323	2007-07-26 12:24:00	2007-07-26 13:23:00	true
5324	2007-07-26 13:24:00	2007-07-26 14:23:00	true
5325	2007-07-26 14:24:00	2007-07-26 15:23:00	true
5326	2007-07-26 15:24:00	2007-07-26 16:23:00	true
5327	2007-07-26 16:24:00	2007-07-26 17:23:00	true
5328	2007-07-26 17:24:00	2007-07-26 18:23:00	true
5329	2007-07-26 18:24:00	2007-07-26 19:23:00	true
5330	2007-07-26 19:24:00	2007-07-26 20:23:00	true
5331	2007-07-26 20:24:00	2007-07-26 21:23:00	true
5332	2007-07-26 21:24:00	2007-07-26 22:23:00	true
5333	2007-07-26 22:24:00	2007-07-26 23:23:00	true
5334	2007-07-26 23:24:00	2007-07-27 00:23:00	true
5335	2007-07-27 00:24:00	2007-07-27 01:23:00	true
5336	2007-07-27 01:24:00	2007-07-27 02:23:00	true
5337	2007-07-27 02:24:00	2007-07-27 03:23:00	true
5338	2007-07-27 03:24:00	2007-07-27 04:23:00	true
5339	2007-07-27 04:24:00	2007-07-27 05:23:00	true
5340	2007-07-27 05:24:00	2007-07-27 06:23:00	true
5341	2007-07-27 06:24:00	2007-07-27 07:23:00	true
5342	2007-07-27 07:24:00	2007-07-27 08:23:00	true
5343	2007-07-27 08:24:00	2007-07-27 09:23:00	true
5344	2007-07-27 09:24:00	2007-07-27 10:23:00	true
5345	2007-07-27 10:24:00	2007-07-27 11:23:00	true
5346	2007-07-27 11:24:00	2007-07-27 12:23:00	true
5347	2007-07-27 12:24:00	2007-07-27 13:23:00	true
5348	2007-07-27 13:24:00	2007-07-27 14:23:00	true
5349	2007-07-27 14:24:00	2007-07-27 15:23:00	true
5350	2007-07-27 15:24:00	2007-07-27 16:23:00	true
5351	2007-07-27 16:24:00	2007-07-27 17:23:00	true
5352	2007-07-27 17:24:00	2007-07-27 18:23:00	true
5353	2007-07-27 18:24:00	2007-07-27 19:23:00	true
5354	2007-07-27 19:24:00	2007-07-27 20:23:00	true
5355	2007-07-27 20:24:00	2007-07-27 21:23:00	true
5356	2007-07-27 21:24:00	2007-07-27 22:23:00	true
5357	2007-07-27 22:24:00	2007-07-27 23:23:00	true
5358	2007-07-27 23:24:00	2007-07-28 00:23:00	true
5359	2007-07-28 00:24:00	2007-07-28 01:23:00	true
5360	2007-07-28 01:24:00	2007-07-28 02:23:00	true
5361	2007-07-28 02:24:00	2007-07-28 03:23:00	true
5362	2007-07-28 03:24:00	2007-07-28 04:23:00	true
5363	2007-07-28 04:24:00	2007-07-28 05:23:00	true
5364	2007-07-28 05:24:00	2007-07-28 06:23:00	true
5365	2007-07-28 06:24:00	2007-07-28 07:23:00	true
5366	2007-07-28 07:24:00	2007-07-28 08:23:00	true
5367	2007-07-28 08:24:00	2007-07-28 09:23:00	true
5368	2007-07-28 09:24:00	2007-07-28 10:23:00	true
5369	2007-07-28 10:24:00	2007-07-28 11:23:00	true
5370	2007-07-28 11:24:00	2007-07-28 12:23:00	true
5371	2007-07-28 12:24:00	2007-07-28 13:23:00	true
5372	2007-07-28 13:24:00	2007-07-28 14:23:00	true
5373	2007-07-28 14:24:00	2007-07-28 15:23:00	true
5374	2007-07-28 15:24:00	2007-07-28 16:23:00	true
5375	2007-07-28 16:24:00	2007-07-28 17:23:00	true
5376	2007-07-28 17:24:00	2007-07-28 18:23:00	true
5377	2007-07-28 18:24:00	2007-07-28 19:23:00	true
5378	2007-07-28 19:24:00	2007-07-28 20:23:00	true
5379	2007-07-28 20:24:00	2007-07-28 21:23:00	true
5380	2007-07-28 21:24:00	2007-07-28 22:23:00	true
5381	2007-07-28 22:24:00	2007-07-28 23:23:00	true
5382	2007-07-28 23:24:00	2007-07-29 00:23:00	true
5383	2007-07-29 00:24:00	2007-07-29 01:23:00	true
5384	2007-07-29 01:24:00	2007-07-29 02:23:00	true
5385	2007-07-29 02:24:00	2007-07-29 03:23:00	true
5386	2007-07-29 03:24:00	2007-07-29 04:23:00	true
5387	2007-07-29 04:24:00	2007-07-29 05:23:00	true
5388	2007-07-29 05:24:00	2007-07-29 06:23:00	true
5389	2007-07-29 06:24:00	2007-07-29 07:23:00	true
5390	2007-07-29 07:24:00	2007-07-29 08:23:00	true
5391	2007-07-29 08:24:00	2007-07-29 09:23:00	true
5392	2007-07-29 09:24:00	2007-07-29 10:23:00	true
5393	2007-07-29 10:24:00	2007-07-29 11:23:00	true
5394	2007-07-29 11:24:00	2007-07-29 12:23:00	true
5395	2007-07-29 12:24:00	2007-07-29 13:23:00	true
5396	2007-07-29 13:24:00	2007-07-29 14:23:00	true
5397	2007-07-29 14:24:00	2007-07-29 15:23:00	true
5398	2007-07-29 15:24:00	2007-07-29 16:23:00	true
5399	2007-07-29 16:24:00	2007-07-29 17:23:00	true
5400	2007-07-29 17:24:00	2007-07-29 18:23:00	true
5401	2007-07-29 18:24:00	2007-07-29 19:23:00	true
5402	2007-07-29 19:24:00	2007-07-29 20:23:00	true
5403	2007-07-29 20:24:00	2007-07-29 21:23:00	true
5404	2007-07-29 21:24:00	2007-07-29 22:23:00	true
5405	2007-07-29 22:24:00	2007-07-29 23:23:00	true
5406	2007-07-29 23:24:00	2007-07-30 00:23:00	true
5407	2007-07-30 00:24:00	2007-07-30 01:23:00	true
5408	2007-07-30 01:24:00	2007-07-30 02:23:00	true
5409	2007-07-30 02:24:00	2007-07-30 03:23:00	true
5410	2007-07-30 03:24:00	2007-07-30 04:23:00	true
5411	2007-07-30 04:24:00	2007-07-30 05:23:00	true
5412	2007-07-30 05:24:00	2007-07-30 06:23:00	true
5413	2007-07-30 06:24:00	2007-07-30 07:23:00	true
5414	2007-07-30 07:24:00	2007-07-30 08:23:00	true
5415	2007-07-30 08:24:00	2007-07-30 09:23:00	true
5416	2007-07-30 09:24:00	2007-07-30 10:23:00	true
5417	2007-07-30 10:24:00	2007-07-30 11:23:00	true
5418	2007-07-30 11:24:00	2007-07-30 12:23:00	true
5419	2007-07-30 12:24:00	2007-07-30 13:23:00	true
5420	2007-07-30 13:24:00	2007-07-30 14:23:00	true
5421	2007-07-30 14:24:00	2007-07-30 15:23:00	true
5422	2007-07-30 15:24:00	2007-07-30 16:23:00	true
5423	2007-07-30 16:24:00	2007-07-30 17:23:00	true
5424	2007-07-30 17:24:00	2007-07-30 18:23:00	true
5425	2007-07-30 18:24:00	2007-07-30 19:23:00	true
5426	2007-07-30 19:24:00	2007-07-30 20:23:00	true
5427	2007-07-30 20:24:00	2007-07-30 21:23:00	true
5428	2007-07-30 21:24:00	2007-07-30 22:23:00	true
5429	2007-07-30 22:24:00	2007-07-30 23:23:00	true
5430	2007-07-30 23:24:00	2007-07-31 00:23:00	true
5431	2007-07-31 00:24:00	2007-07-31 01:23:00	true
5432	2007-07-31 01:24:00	2007-07-31 02:23:00	true
5433	2007-07-31 02:24:00	2007-07-31 03:23:00	true
5434	2007-07-31 03:24:00	2007-07-31 04:23:00	true
5435	2007-07-31 04:24:00	2007-07-31 05:23:00	true
5436	2007-07-31 05:24:00	2007-07-31 06:23:00	true
5437	2007-07-31 06:24:00	2007-07-31 07:23:00	true
5438	2007-07-31 07:24:00	2007-07-31 08:23:00	true
5439	2007-07-31 08:24:00	2007-07-31 09:23:00	true
5440	2007-07-31 09:24:00	2007-07-31 10:23:00	true
5441	2007-07-31 10:24:00	2007-07-31 11:23:00	true
5442	2007-07-31 11:24:00	2007-07-31 12:23:00	true
5443	2007-07-31 12:24:00	2007-07-31 13:23:00	true
5444	2007-07-31 13:24:00	2007-07-31 14:23:00	true
5445	2007-07-31 14:24:00	2007-07-31 15:23:00	true
5446	2007-07-31 15:24:00	2007-07-31 16:23:00	true
5447	2007-07-31 16:24:00	2007-07-31 17:23:00	true
5448	2007-07-31 17:24:00	2007-07-31 18:23:00	true
5449	2007-07-31 18:24:00	2007-07-31 19:23:00	true
5450	2007-07-31 19:24:00	2007-07-31 20:23:00	true
5451	2007-07-31 20:24:00	2007-07-31 21:23:00	true
5452	2007-07-31 21:24:00	2007-07-31 22:23:00	true
5453	2007-07-31 22:24:00	2007-07-31 23:23:00	true
5454	2007-07-31 23:24:00	2007-08-01 00:23:00	true
5455	2007-08-01 00:24:00	2007-08-01 01:23:00	true
5456	2007-08-01 01:24:00	2007-08-01 02:23:00	true
5457	2007-08-01 02:24:00	2007-08-01 03:23:00	true
5458	2007-08-01 03:24:00	2007-08-01 04:23:00	true
5459	2007-08-01 04:24:00	2007-08-01 05:23:00	true
5460	2007-08-01 05:24:00	2007-08-01 06:23:00	true
5461	2007-08-01 06:24:00	2007-08-01 07:23:00	true
5462	2007-08-01 07:24:00	2007-08-01 08:23:00	true
5463	2007-08-01 08:24:00	2007-08-01 09:23:00	true
5464	2007-08-01 09:24:00	2007-08-01 10:23:00	true
5465	2007-08-01 10:24:00	2007-08-01 11:23:00	true
5466	2007-08-01 11:24:00	2007-08-01 12:23:00	true
5467	2007-08-01 12:24:00	2007-08-01 13:23:00	true
5468	2007-08-01 13:24:00	2007-08-01 14:23:00	true
5469	2007-08-01 14:24:00	2007-08-01 15:23:00	true
5470	2007-08-01 15:24:00	2007-08-01 16:23:00	true
5471	2007-08-01 16:24:00	2007-08-01 17:23:00	true
5472	2007-08-01 17:24:00	2007-08-01 18:23:00	true
5473	2007-08-01 18:24:00	2007-08-01 19:23:00	true
5474	2007-08-01 19:24:00	2007-08-01 20:23:00	true
5475	2007-08-01 20:24:00	2007-08-01 21:23:00	true
5476	2007-08-01 21:24:00	2007-08-01 22:23:00	true
5477	2007-08-01 22:24:00	2007-08-01 23:23:00	true
5478	2007-08-01 23:24:00	2007-08-02 00:23:00	true
5479	2007-08-02 00:24:00	2007-08-02 01:23:00	true
5480	2007-08-02 01:24:00	2007-08-02 02:23:00	true
5481	2007-08-02 02:24:00	2007-08-02 03:23:00	true
5482	2007-08-02 03:24:00	2007-08-02 04:23:00	true
5483	2007-08-02 04:24:00	2007-08-02 05:23:00	true
5484	2007-08-02 05:24:00	2007-08-02 06:23:00	true
5485	2007-08-02 06:24:00	2007-08-02 07:23:00	true
5486	2007-08-02 07:24:00	2007-08-02 08:23:00	true
5487	2007-08-02 08:24:00	2007-08-02 09:23:00	true
5488	2007-08-02 09:24:00	2007-08-02 10:23:00	true
5489	2007-08-02 10:24:00	2007-08-02 11:23:00	true
5490	2007-08-02 11:24:00	2007-08-02 12:23:00	true
5491	2007-08-02 12:24:00	2007-08-02 13:23:00	true
5492	2007-08-02 13:24:00	2007-08-02 14:23:00	true
5493	2007-08-02 14:24:00	2007-08-02 15:23:00	true
5494	2007-08-02 15:24:00	2007-08-02 16:23:00	true
5495	2007-08-02 16:24:00	2007-08-02 17:23:00	true
5496	2007-08-02 17:24:00	2007-08-02 18:23:00	true
5497	2007-08-02 18:24:00	2007-08-02 19:23:00	true
5498	2007-08-02 19:24:00	2007-08-02 20:23:00	true
5499	2007-08-02 20:24:00	2007-08-02 21:23:00	true
5500	2007-08-02 21:24:00	2007-08-02 22:23:00	true
5501	2007-08-02 22:24:00	2007-08-02 23:23:00	true
5502	2007-08-02 23:24:00	2007-08-03 00:23:00	true
5503	2007-08-03 00:24:00	2007-08-03 01:23:00	true
5504	2007-08-03 01:24:00	2007-08-03 02:23:00	true
5505	2007-08-03 02:24:00	2007-08-03 03:23:00	true
5506	2007-08-03 03:24:00	2007-08-03 04:23:00	true
5507	2007-08-03 04:24:00	2007-08-03 05:23:00	true
5508	2007-08-03 05:24:00	2007-08-03 06:23:00	true
5509	2007-08-03 06:24:00	2007-08-03 07:23:00	true
5510	2007-08-03 07:24:00	2007-08-03 08:23:00	true
5511	2007-08-03 08:24:00	2007-08-03 09:23:00	true
5512	2007-08-03 09:24:00	2007-08-03 10:23:00	true
5513	2007-08-03 10:24:00	2007-08-03 11:23:00	true
5514	2007-08-03 11:24:00	2007-08-03 12:23:00	true
5515	2007-08-03 12:24:00	2007-08-03 13:23:00	true
5516	2007-08-03 13:24:00	2007-08-03 14:23:00	true
5517	2007-08-03 14:24:00	2007-08-03 15:23:00	true
5518	2007-08-03 15:24:00	2007-08-03 16:23:00	true
5519	2007-08-03 16:24:00	2007-08-03 17:23:00	true
5520	2007-08-03 17:24:00	2007-08-03 18:23:00	true
5521	2007-08-03 18:24:00	2007-08-03 19:23:00	true
5522	2007-08-03 19:24:00	2007-08-03 20:23:00	true
5523	2007-08-03 20:24:00	2007-08-03 21:23:00	true
5524	2007-08-03 21:24:00	2007-08-03 22:23:00	true
5525	2007-08-03 22:24:00	2007-08-03 23:23:00	true
5526	2007-08-03 23:24:00	2007-08-04 00:23:00	true
5527	2007-08-04 00:24:00	2007-08-04 01:23:00	true
5528	2007-08-04 01:24:00	2007-08-04 02:23:00	true
5529	2007-08-04 02:24:00	2007-08-04 03:23:00	true
5530	2007-08-04 03:24:00	2007-08-04 04:23:00	true
5531	2007-08-04 04:24:00	2007-08-04 05:23:00	true
5532	2007-08-04 05:24:00	2007-08-04 06:23:00	true
5533	2007-08-04 06:24:00	2007-08-04 07:23:00	true
5534	2007-08-04 07:24:00	2007-08-04 08:23:00	true
5535	2007-08-04 08:24:00	2007-08-04 09:23:00	true
5536	2007-08-04 09:24:00	2007-08-04 10:23:00	true
5537	2007-08-04 10:24:00	2007-08-04 11:23:00	true
5538	2007-08-04 11:24:00	2007-08-04 12:23:00	true
5539	2007-08-04 12:24:00	2007-08-04 13:23:00	true
5540	2007-08-04 13:24:00	2007-08-04 14:23:00	true
5541	2007-08-04 14:24:00	2007-08-04 15:23:00	true
5542	2007-08-04 15:24:00	2007-08-04 16:23:00	true
5543	2007-08-04 16:24:00	2007-08-04 17:23:00	true
5544	2007-08-04 17:24:00	2007-08-04 18:23:00	true
5545	2007-08-04 18:24:00	2007-08-04 19:23:00	true
5546	2007-08-04 19:24:00	2007-08-04 20:23:00	true
5547	2007-08-04 20:24:00	2007-08-04 21:23:00	true
5548	2007-08-04 21:24:00	2007-08-04 22:23:00	true
5549	2007-08-04 22:24:00	2007-08-04 23:23:00	true
5550	2007-08-04 23:24:00	2007-08-05 00:23:00	true
5551	2007-08-05 00:24:00	2007-08-05 01:23:00	true
5552	2007-08-05 01:24:00	2007-08-05 02:23:00	true
5553	2007-08-05 02:24:00	2007-08-05 03:23:00	true
5554	2007-08-05 03:24:00	2007-08-05 04:23:00	true
5555	2007-08-05 04:24:00	2007-08-05 05:23:00	true
5556	2007-08-05 05:24:00	2007-08-05 06:23:00	true
5557	2007-08-05 06:24:00	2007-08-05 07:23:00	true
5558	2007-08-05 07:24:00	2007-08-05 08:23:00	true
5559	2007-08-05 08:24:00	2007-08-05 09:23:00	true
5560	2007-08-05 09:24:00	2007-08-05 10:23:00	true
5561	2007-08-05 10:24:00	2007-08-05 11:23:00	true
5562	2007-08-05 11:24:00	2007-08-05 12:23:00	true
5563	2007-08-05 12:24:00	2007-08-05 13:23:00	true
5564	2007-08-05 13:24:00	2007-08-05 14:23:00	true
5565	2007-08-05 14:24:00	2007-08-05 15:23:00	true
5566	2007-08-05 15:24:00	2007-08-05 16:23:00	true
5567	2007-08-05 16:24:00	2007-08-05 17:23:00	true
5568	2007-08-05 17:24:00	2007-08-05 18:23:00	true
5569	2007-08-05 18:24:00	2007-08-05 19:23:00	true
5570	2007-08-05 19:24:00	2007-08-05 20:23:00	true
5571	2007-08-05 20:24:00	2007-08-05 21:23:00	true
5572	2007-08-05 21:24:00	2007-08-05 22:23:00	true
5573	2007-08-05 22:24:00	2007-08-05 23:23:00	true
5574	2007-08-05 23:24:00	2007-08-06 00:23:00	true
5575	2007-08-06 00:24:00	2007-08-06 01:23:00	true
5576	2007-08-06 01:24:00	2007-08-06 02:23:00	true
5577	2007-08-06 02:24:00	2007-08-06 03:23:00	true
5578	2007-08-06 03:24:00	2007-08-06 04:23:00	true
5579	2007-08-06 04:24:00	2007-08-06 05:23:00	true
5580	2007-08-06 05:24:00	2007-08-06 06:23:00	true
5581	2007-08-06 06:24:00	2007-08-06 07:23:00	true
5582	2007-08-06 07:24:00	2007-08-06 08:23:00	true
5583	2007-08-06 08:24:00	2007-08-06 09:23:00	true
5584	2007-08-06 09:24:00	2007-08-06 10:23:00	true
5585	2007-08-06 10:24:00	2007-08-06 11:23:00	true
5586	2007-08-06 11:24:00	2007-08-06 12:23:00	true
5587	2007-08-06 12:24:00	2007-08-06 13:23:00	true
5588	2007-08-06 13:24:00	2007-08-06 14:23:00	true
5589	2007-08-06 14:24:00	2007-08-06 15:23:00	true
5590	2007-08-06 15:24:00	2007-08-06 16:23:00	true
5591	2007-08-06 16:24:00	2007-08-06 17:23:00	true
5592	2007-08-06 17:24:00	2007-08-06 18:23:00	true
5593	2007-08-06 18:24:00	2007-08-06 19:23:00	true
5594	2007-08-06 19:24:00	2007-08-06 20:23:00	true
5595	2007-08-06 20:24:00	2007-08-06 21:23:00	true
5596	2007-08-06 21:24:00	2007-08-06 22:23:00	true
5597	2007-08-06 22:24:00	2007-08-06 23:23:00	true
5598	2007-08-06 23:24:00	2007-08-07 00:23:00	true
5599	2007-08-07 00:24:00	2007-08-07 01:23:00	true
5600	2007-08-07 01:24:00	2007-08-07 02:23:00	true
5601	2007-08-07 02:24:00	2007-08-07 03:23:00	true
5602	2007-08-07 03:24:00	2007-08-07 04:23:00	true
5603	2007-08-07 04:24:00	2007-08-07 05:23:00	true
5604	2007-08-07 05:24:00	2007-08-07 06:23:00	true
5605	2007-08-07 06:24:00	2007-08-07 07:23:00	true
5606	2007-08-07 07:24:00	2007-08-07 08:23:00	true
5607	2007-08-07 08:24:00	2007-08-07 09:23:00	true
5608	2007-08-07 09:24:00	2007-08-07 10:23:00	true
5609	2007-08-07 10:24:00	2007-08-07 11:23:00	true
5610	2007-08-07 11:24:00	2007-08-07 12:23:00	true
5611	2007-08-07 12:24:00	2007-08-07 13:23:00	true
5612	2007-08-07 13:24:00	2007-08-07 14:23:00	true
5613	2007-08-07 14:24:00	2007-08-07 15:23:00	true
5614	2007-08-07 15:24:00	2007-08-07 16:23:00	true
5615	2007-08-07 16:24:00	2007-08-07 17:23:00	true
5616	2007-08-07 17:24:00	2007-08-07 18:23:00	true
5617	2007-08-07 18:24:00	2007-08-07 19:23:00	true
5618	2007-08-07 19:24:00	2007-08-07 20:23:00	true
5619	2007-08-07 20:24:00	2007-08-07 21:23:00	true
5620	2007-08-07 21:24:00	2007-08-07 22:23:00	true
5621	2007-08-07 22:24:00	2007-08-07 23:23:00	true
5622	2007-08-07 23:24:00	2007-08-08 00:23:00	true
5623	2007-08-08 00:24:00	2007-08-08 01:23:00	true
5624	2007-08-08 01:24:00	2007-08-08 02:23:00	true
5625	2007-08-08 02:24:00	2007-08-08 03:23:00	true
5626	2007-08-08 03:24:00	2007-08-08 04:23:00	true
5627	2007-08-08 04:24:00	2007-08-08 05:23:00	true
5628	2007-08-08 05:24:00	2007-08-08 06:23:00	true
5629	2007-08-08 06:24:00	2007-08-08 07:23:00	true
5630	2007-08-08 07:24:00	2007-08-08 08:23:00	true
5631	2007-08-08 08:24:00	2007-08-08 09:23:00	true
5632	2007-08-08 09:24:00	2007-08-08 10:23:00	true
5633	2007-08-08 10:24:00	2007-08-08 11:23:00	true
5634	2007-08-08 11:24:00	2007-08-08 12:23:00	true
5635	2007-08-08 12:24:00	2007-08-08 13:23:00	true
5636	2007-08-08 13:24:00	2007-08-08 14:23:00	true
5637	2007-08-08 14:24:00	2007-08-08 15:23:00	true
5638	2007-08-08 15:24:00	2007-08-08 16:23:00	true
5639	2007-08-08 16:24:00	2007-08-08 17:23:00	true
5640	2007-08-08 17:24:00	2007-08-08 18:23:00	true
5641	2007-08-08 18:24:00	2007-08-08 19:23:00	true
5642	2007-08-08 19:24:00	2007-08-08 20:23:00	true
5643	2007-08-08 20:24:00	2007-08-08 21:23:00	true
5644	2007-08-08 21:24:00	2007-08-08 22:23:00	true
5645	2007-08-08 22:24:00	2007-08-08 23:23:00	true
5646	2007-08-08 23:24:00	2007-08-09 00:23:00	true
5647	2007-08-09 00:24:00	2007-08-09 01:23:00	true
5648	2007-08-09 01:24:00	2007-08-09 02:23:00	true
5649	2007-08-09 02:24:00	2007-08-09 03:23:00	true
5650	2007-08-09 03:24:00	2007-08-09 04:23:00	true
5651	2007-08-09 04:24:00	2007-08-09 05:23:00	true
5652	2007-08-09 05:24:00	2007-08-09 06:23:00	true
5653	2007-08-09 06:24:00	2007-08-09 07:23:00	true
5654	2007-08-09 07:24:00	2007-08-09 08:23:00	true
5655	2007-08-09 08:24:00	2007-08-09 09:23:00	true
5656	2007-08-09 09:24:00	2007-08-09 10:23:00	true
5657	2007-08-09 10:24:00	2007-08-09 11:23:00	true
5658	2007-08-09 11:24:00	2007-08-09 12:23:00	true
5659	2007-08-09 12:24:00	2007-08-09 13:23:00	true
5660	2007-08-09 13:24:00	2007-08-09 14:23:00	true
5661	2007-08-09 14:24:00	2007-08-09 15:23:00	true
5662	2007-08-09 15:24:00	2007-08-09 16:23:00	true
5663	2007-08-09 16:24:00	2007-08-09 17:23:00	true
5664	2007-08-09 17:24:00	2007-08-09 18:23:00	true
5665	2007-08-09 18:24:00	2007-08-09 19:23:00	true
5666	2007-08-09 19:24:00	2007-08-09 20:23:00	true
5667	2007-08-09 20:24:00	2007-08-09 21:23:00	true
5668	2007-08-09 21:24:00	2007-08-09 22:23:00	true
5669	2007-08-09 22:24:00	2007-08-09 23:23:00	true
5670	2007-08-09 23:24:00	2007-08-10 00:23:00	true
5671	2007-08-10 00:24:00	2007-08-10 01:23:00	true
5672	2007-08-10 01:24:00	2007-08-10 02:23:00	true
5673	2007-08-10 02:24:00	2007-08-10 03:23:00	true
5674	2007-08-10 03:24:00	2007-08-10 04:23:00	true
5675	2007-08-10 04:24:00	2007-08-10 05:23:00	true
5676	2007-08-10 05:24:00	2007-08-10 06:23:00	true
5677	2007-08-10 06:24:00	2007-08-10 07:23:00	true
5678	2007-08-10 07:24:00	2007-08-10 08:23:00	true
5679	2007-08-10 08:24:00	2007-08-10 09:23:00	true
5680	2007-08-10 09:24:00	2007-08-10 10:23:00	true
5681	2007-08-10 10:24:00	2007-08-10 11:23:00	true
5682	2007-08-10 11:24:00	2007-08-10 12:23:00	true
5683	2007-08-10 12:24:00	2007-08-10 13:23:00	true
5684	2007-08-10 13:24:00	2007-08-10 14:23:00	true
5685	2007-08-10 14:24:00	2007-08-10 15:23:00	true
5686	2007-08-10 15:24:00	2007-08-10 16:23:00	true
5687	2007-08-10 16:24:00	2007-08-10 17:23:00	true
5688	2007-08-10 17:24:00	2007-08-10 18:23:00	true
5689	2007-08-10 18:24:00	2007-08-10 19:23:00	true
5690	2007-08-10 19:24:00	2007-08-10 20:23:00	true
5691	2007-08-10 20:24:00	2007-08-10 21:23:00	true
5692	2007-08-10 21:24:00	2007-08-10 22:23:00	true
5693	2007-08-10 22:24:00	2007-08-10 23:23:00	true
5694	2007-08-10 23:24:00	2007-08-11 00:23:00	true
5695	2007-08-11 00:24:00	2007-08-11 01:23:00	true
5696	2007-08-11 01:24:00	2007-08-11 02:23:00	true
5697	2007-08-11 02:24:00	2007-08-11 03:23:00	true
5698	2007-08-11 03:24:00	2007-08-11 04:23:00	true
5699	2007-08-11 04:24:00	2007-08-11 05:23:00	true
5700	2007-08-11 05:24:00	2007-08-11 06:23:00	true
5701	2007-08-11 06:24:00	2007-08-11 07:23:00	true
5702	2007-08-11 07:24:00	2007-08-11 08:23:00	true
5703	2007-08-11 08:24:00	2007-08-11 09:23:00	true
5704	2007-08-11 09:24:00	2007-08-11 10:23:00	true
5705	2007-08-11 10:24:00	2007-08-11 11:23:00	true
5706	2007-08-11 11:24:00	2007-08-11 12:23:00	true
5707	2007-08-11 12:24:00	2007-08-11 13:23:00	true
5708	2007-08-11 13:24:00	2007-08-11 14:23:00	true
5709	2007-08-11 14:24:00	2007-08-11 15:23:00	true
5710	2007-08-11 15:24:00	2007-08-11 16:23:00	true
5711	2007-08-11 16:24:00	2007-08-11 17:23:00	true
5712	2007-08-11 17:24:00	2007-08-11 18:23:00	true
5713	2007-08-11 18:24:00	2007-08-11 19:23:00	true
5714	2007-08-11 19:24:00	2007-08-11 20:23:00	true
5715	2007-08-11 20:24:00	2007-08-11 21:23:00	true
5716	2007-08-11 21:24:00	2007-08-11 22:23:00	true
5717	2007-08-11 22:24:00	2007-08-11 23:23:00	true
5718	2007-08-11 23:24:00	2007-08-12 00:23:00	true
5719	2007-08-12 00:24:00	2007-08-12 01:23:00	true
5720	2007-08-12 01:24:00	2007-08-12 02:23:00	true
5721	2007-08-12 02:24:00	2007-08-12 03:23:00	true
5722	2007-08-12 03:24:00	2007-08-12 04:23:00	true
5723	2007-08-12 04:24:00	2007-08-12 05:23:00	true
5724	2007-08-12 05:24:00	2007-08-12 06:23:00	true
5725	2007-08-12 06:24:00	2007-08-12 07:23:00	true
5726	2007-08-12 07:24:00	2007-08-12 08:23:00	true
5727	2007-08-12 08:24:00	2007-08-12 09:23:00	true
5728	2007-08-12 09:24:00	2007-08-12 10:23:00	true
5729	2007-08-12 10:24:00	2007-08-12 11:23:00	true
5730	2007-08-12 11:24:00	2007-08-12 12:23:00	true
5731	2007-08-12 12:24:00	2007-08-12 13:23:00	true
5732	2007-08-12 13:24:00	2007-08-12 14:23:00	true
